num lon lat alt item
1 112.8673532011933 28.10808315128327 0.0 120
2 112.8673897920013 28.1081171884615 0.0 657
3 112.8674355787029 28.1081482799041 0.0 666
4 112.8674864175777 28.10817799759169 0.0 676
5 112.8675601987097 28.10820327640409 0.0 687
6 112.8676177129344 28.10821310901177 0.0 696
7 112.8676717510844 28.1082012385365 0.0 708
8 112.8677167366845 28.10817773885455 0.0 719
9 112.8677392358591 28.10814688669817 0.0 728
10 112.8677550664424 28.10810326901301 0.0 739
11 112.8677592273376 28.10806005584504 0.0 750
12 112.8677553886855 28.10800619732943 0.0 763
13 112.8677549388512 28.10795405782387 0.0 777
14 112.8677547723777 28.10790359817775 0.0 790
15 112.8677559470511 28.1078406370758 0.0 806
16 112.8677614818784 28.10775748869344 0.0 827
17 112.867768881535 28.10770792552575 0.0 840
18 112.8677821337996 28.10765786518773 0.0 852
19 112.8678080579052 28.10760291625861 0.0 866
20 112.8678318521361 28.10755712592441 0.0 877
21 112.8678624236479 28.10751498546188 0.0 889
22 112.867908808978 28.10746488296707 0.0 905
23 112.8679686931986 28.10741891442873 0.0 921
24 112.8680365295904 28.10739234043613 0.0 939
25 112.8681273909592 28.10737523260572 0.0 961
26 112.868175113086 28.10737885375708 0.0 972
27 112.8682410208602 28.10739679655556 0.0 987
28 112.8683001005783 28.10743001424254 0.0 1003
29 112.8683374429612 28.10746196711192 0.0 1014
30 112.8683703829849 28.10752227351606 0.0 1032
31 112.8683907971644 28.1075669044212 0.0 1046
32 112.868400049433 28.10760256754777 0.0 1055
33 112.8684020823002 28.10765640350833 0.0 1069
34 112.8683969536373 28.10771319926024 0.0 1083
35 112.8683909460652 28.10776302797805 0.0 1095
36 112.868389361925 28.10782796501906 0.0 1110
37 112.8684000057944 28.10787675055672 0.0 1122
38 112.8684247104598 28.10792127243112 0.0 1134
39 112.8684566710494 28.10795059435699 0.0 1143
40 112.8684967110863 28.10796782071368 0.0 1152
41 112.8685380085745 28.1079767968253 0.0 1161
42 112.8685818486952 28.10797493659789 0.0 1170
43 112.8686263714321 28.10796074967471 0.0 1179
44 112.8686579347835 28.10794002259696 0.0 1186
45 112.8686896879834 28.10791019218909 0.0 1197
46 112.8687241067781 28.10787649645374 0.0 1209
47 112.8687591698273 28.10782603357215 0.0 1225
48 112.8687884294188 28.10778426097439 0.0 1239
49 112.868832704633 28.10774468224646 0.0 1255
50 112.8688723392018 28.10773011846187 0.0 1266
51 112.8689238862485 28.10771498780395 0.0 1279
52 112.8689710353278 28.10772219317911 0.0 1291
53 112.8690123391313 28.1077360853955 0.0 1302
54 112.8690748875152 28.107765253246 0.0 1319
55 112.8691146367206 28.10777800030281 0.0 1329
56 112.8691871204531 28.10777292118969 0.0 1348
57 112.8692270208123 28.10774975061441 0.0 1362
58 112.8692465703669 28.10772136910148 0.0 1373
59 112.8692549626647 28.10768964807002 0.0 1384
60 112.8692470951527 28.10765659268159 0.0 1395
61 112.8692265551296 28.10762713353457 0.0 1404
62 112.869203610668 28.10759182891452 0.0 1416
63 112.8691856470268 28.10756777334917 0.0 1425
64 112.8691666545412 28.10753904275312 0.0 1433
65 112.8691487451815 28.10751061405659 0.0 1443
66 112.8691350863404 28.10748225622973 0.0 1452
67 112.869125300769 28.1074437455614 0.0 1465
68 112.8691252308452 28.10739821182118 0.0 1479
69 112.8691386270798 28.10735181318002 0.0 1494
70 112.8691680173079 28.10731796225581 0.0 1509
71 112.8691910352625 28.10729047008754 0.0 1520
72 112.8692258831993 28.10725559820809 0.0 1536
73 112.8692549670561 28.1072327503482 0.0 1548
74 112.86930955861 28.10718224105173 0.0 1568
75 112.8693381467529 28.10715263441098 0.0 1883
