num lon lat alt item
1 112.8713092277243 28.10648707259321 0.0 5050
2 112.8713428215256 28.10648162787034 0.0 2235
3 112.871378008719 28.10647432299754 0.0 2245
4 112.8714177707986 28.10646489892019 0.0 2255
5 112.8714630798869 28.10645845042422 0.0 2267
6 112.8715133219343 28.10645027440818 0.0 2281
7 112.8715522837053 28.10645126822372 0.0 2291
8 112.8716006131901 28.10645940844831 0.0 2303
9 112.8716408124807 28.10647168899565 0.0 2313
10 112.8716678016795 28.10648539480514 0.0 2323
11 112.8717019549343 28.10650097953467 0.0 2334
12 112.8717521251404 28.10650402558536 0.0 2347
13 112.8717932772502 28.10650466365598 0.0 2359
14 112.8718515201652 28.1064965922839 0.0 2375
15 112.8719017521018 28.10649018272627 0.0 2390
16 112.8719560705951 28.10647803068093 0.0 2405
17 112.8720074950371 28.10646634226189 0.0 9995
